 Created on 10Jan2023 at 21:58:39 
   -0.245969    0.568523   -0.785035
    0.054150    0.910138   -0.410751
   -0.679769    0.272029   -0.681113
    0.641577   -0.439412    0.628726
    0.706634    0.677603   -0.203773
    0.348559    0.130087    0.928216
    0.770088   -0.352237    0.531877
   -0.703111    0.390318   -0.594379
    0.517427    0.580961    0.628294
    0.204705    0.156704    0.966199
    0.538551   -0.358494    0.762525
    0.029345   -0.285575    0.957907
   -0.714324    0.351078    0.605380
   -0.022775   -0.950801    0.308965
   -0.198972    0.531508   -0.823352
   -0.446075    0.414496   -0.793228
    0.778857    0.291789    0.555194
    0.132374   -0.667588   -0.732669
    0.772520    0.023014   -0.634573
   -0.320186    0.368148    0.872896
    0.458105    0.115132   -0.881410
    0.912623   -0.218334   -0.345614
   -0.719830   -0.456594   -0.522845
    0.008487   -0.994243    0.106817
   -0.484957    0.608155    0.628461
   -0.457061   -0.254573    0.852225
    0.957958    0.248146   -0.144015
    0.116670    0.955932   -0.269409
    0.715385    0.671161    0.194338
   -0.849070    0.463810   -0.252906
    0.358036   -0.757737   -0.545568
    0.873941   -0.294203   -0.386875
    0.244345   -0.224253   -0.943401
    0.007268    0.037193    0.999282
   -0.546886    0.836415    0.036411
   -0.589771   -0.806426   -0.042985
    0.013758    0.579402    0.814926
    0.436787   -0.822260    0.364838
   -0.662083    0.090062   -0.743999
    0.269140    0.358594   -0.893853
   -0.060143   -0.930227    0.362022
    0.116924   -0.142908   -0.982805
   -0.775472    0.007856   -0.631333
    0.231381   -0.466759   -0.853580
   -0.620263    0.346925   -0.703503
   -0.661946    0.359215    0.657869
   -0.416041    0.568475   -0.709751
   -0.221290    0.928661   -0.297689
   -0.007430    0.961423   -0.274972
   -0.630737   -0.561977   -0.535119
   -0.006142    0.848077    0.529837
   -0.028070   -0.442138    0.896508
   -0.767274    0.113325   -0.631228
   -0.329306    0.943187    0.044235
    0.592216    0.743322    0.311053
   -0.544523    0.797010   -0.261286
   -0.986974    0.063517   -0.147811
    0.257590    0.554031    0.791642
    0.655368   -0.158787   -0.738430
    0.025056    0.959939    0.279088
   -0.113564   -0.619937   -0.776390
   -0.034221   -0.784807    0.618794
   -0.771117   -0.229408   -0.593929
   -0.909374   -0.279500    0.308089
    0.600637   -0.375470   -0.705874
    0.775435    0.626487    0.078835
   -0.547609    0.686985    0.477677
   -0.037769    0.994161   -0.101080
   -0.801378    0.291184   -0.522498
   -0.754430    0.533694    0.382107
   -0.115274   -0.312161    0.943010
    0.490117    0.752072    0.440650
    0.358684    0.873529    0.329080
    0.509910    0.848157   -0.143600
   -0.274372    0.640270   -0.717478
   -0.376916    0.896424    0.233148
   -0.792895    0.584436    0.172488
   -0.437145   -0.370728   -0.819430
   -0.495857   -0.823664   -0.275142
   -0.226438   -0.269208    0.936084
   -0.732698    0.669020    0.124766
   -0.133065    0.814910    0.564106
   -0.239141   -0.533484   -0.811299
   -0.200749   -0.045032    0.978607
   -0.775216   -0.261909   -0.574842
    0.428167    0.611259   -0.665608
   -0.443027    0.834771    0.326932
   -0.358214    0.109688   -0.927174
   -0.198923   -0.882935    0.425272
   -0.264008   -0.919180    0.292245
    0.231012    0.210168   -0.949980
    0.509775   -0.613176   -0.603444
   -0.475441   -0.320429    0.819317
    0.248175    0.711827   -0.657048
   -0.167736    0.632224    0.756411
   -0.677491   -0.410245   -0.610496
   -0.421521    0.415617   -0.805967
   -0.304586   -0.763762    0.569118
   -0.065713   -0.717741    0.693202
   -0.863507    0.227737   -0.449990
   -0.455793   -0.395492   -0.797395
    0.739020    0.004192    0.673670
    0.699726    0.285117    0.655050
    0.103410    0.453317    0.885331
    0.954535   -0.164281    0.248745
    0.271219    0.393943    0.878208
    0.176126   -0.618916    0.765456
   -0.950050    0.289034   -0.117750
   -0.066302   -0.963524   -0.259279
   -0.556933   -0.784894   -0.271602
   -0.801037   -0.123782   -0.585678
    0.333859    0.827660    0.451129
    0.100482   -0.202050    0.974207
    0.961271    0.017135    0.275070
    0.685876   -0.583497    0.434864
   -0.672581   -0.729858    0.122233
    0.238037   -0.038655    0.970486
    0.111031    0.272305    0.955783
   -0.703934    0.658584    0.265977
   -0.278117   -0.738969    0.613658
   -0.279801   -0.105687   -0.954223
    0.668312   -0.515158   -0.536629
   -0.953773   -0.271484   -0.128891
   -0.379783   -0.689150    0.617120
   -0.978204   -0.188368    0.087370
    0.240111    0.002935    0.970741
    0.274030    0.845645   -0.458031
    0.557264   -0.768981   -0.313249
    0.431284    0.043755    0.901155
    0.343167   -0.895768   -0.282553
    0.476303    0.289037   -0.830417
    0.781577    0.536240   -0.318722
   -0.388036   -0.432916    0.813641
   -0.161801    0.880731    0.445122
    0.103680    0.761938    0.639297
   -0.257524    0.185487   -0.948302
    0.551581   -0.275096   -0.787452
    0.090796   -0.557848    0.824962
    0.170348    0.977848   -0.121634
    0.948825   -0.212558   -0.233559
    0.779001   -0.362690    0.511481
    0.303104    0.761140   -0.573405
   -0.583493    0.811871   -0.020036
    0.957416   -0.028076   -0.287343
   -0.357368   -0.912598    0.198626
   -0.271233   -0.845762    0.459478
   -0.879384   -0.073331    0.470433
    0.061138    0.594950    0.801434
   -0.327255    0.359361    0.873936
    0.398682   -0.602254   -0.691624
    0.072960   -0.690099    0.720028
    0.753713    0.295100    0.587225
    0.181238    0.805136   -0.564720
    0.274698    0.657764   -0.701347
   -0.669169    0.737835   -0.088392
    0.257688   -0.818588    0.513332
   -0.792478   -0.007056   -0.609860
   -0.803000    0.588698   -0.092870
   -0.973524    0.225920    0.034811
    0.527130    0.842856    0.108291
    0.960456    0.271851   -0.060176
    0.858937   -0.455462   -0.234054
    0.411563    0.807471    0.422618
    0.451366   -0.600827    0.659754
    0.780136    0.307097   -0.545050
    0.924697    0.308187    0.223507
    0.139535   -0.506703   -0.850754
   -0.677536   -0.448744   -0.582729
   -0.034810   -0.891779   -0.451131
   -0.978460    0.199636    0.052558
    0.993504   -0.111772    0.021381
    0.543754   -0.084025   -0.835028
    0.700336    0.693467    0.169213
    0.510594    0.232801   -0.827706
    0.656635    0.722788    0.215427
    0.570159    0.811283   -0.129381
   -0.155142    0.784379   -0.600567
   -0.490949    0.426491   -0.759654
   -0.543214   -0.035563   -0.838841
    0.032632   -0.077160   -0.996485
   -0.358733    0.188892    0.914128
   -0.165404    0.904602    0.392856
   -0.548163   -0.148649   -0.823056
    0.316465    0.528141    0.787983
   -0.374531   -0.654385   -0.656892
    0.720790   -0.648263    0.245391
   -0.628040   -0.667683    0.399708
   -0.452289   -0.101302   -0.886100
   -0.188618   -0.828796   -0.526803
    0.254517   -0.928147   -0.271597
   -0.624086    0.585901   -0.516949
    0.901263   -0.123197   -0.415389
   -0.071799    0.929316   -0.362238
   -0.222127   -0.946911   -0.232420
    0.299769    0.148844   -0.942329
    0.239160   -0.077495   -0.967883
   -0.084638   -0.638158   -0.765239
    0.854844   -0.072043   -0.513860
    0.674883   -0.719194   -0.165205
    0.567977    0.764565   -0.304700
   -0.173639   -0.784634    0.595147
    0.343842    0.026010    0.938667
    0.780019   -0.197727   -0.593695
    0.497723    0.834547    0.236228
   -0.361588   -0.327693   -0.872853
    0.460121    0.887605   -0.021113
   -0.620016   -0.691061   -0.371504
   -0.674046    0.491138   -0.551766
    0.267197   -0.878779    0.395415
   -0.418296   -0.171088   -0.892052
   -0.292541    0.325790    0.899044
    0.648479    0.490263    0.582338
    0.390212   -0.702957    0.594631
   -0.631918   -0.171390   -0.755847
   -0.910659   -0.411914    0.032044
   -0.654876    0.642051    0.398633
    0.606889   -0.422557   -0.673150
    0.532943   -0.467148    0.705510
    0.556319    0.423490   -0.714959
    0.440848   -0.762857    0.472972
   -0.879228    0.280339   -0.385185
   -0.845367    0.408553    0.344151
   -0.103374   -0.401415    0.910044
   -0.882053    0.449143   -0.142316
    0.223890   -0.417602    0.880614
    0.723508   -0.683615   -0.095953
    0.592643   -0.758715   -0.270419
   -0.328045    0.778636   -0.534895
   -0.767388    0.395544   -0.504639
   -0.874539    0.474595    0.099704
   -0.197258   -0.341388   -0.918991
   -0.414349    0.909141    0.042173
   -0.785835    0.573876    0.230499
   -0.986921   -0.101173    0.125500
    0.874180    0.485444   -0.012355
    0.153393   -0.975281    0.159055
    0.388677    0.246814   -0.887701
    0.584055    0.454552   -0.672504
    0.857630    0.512384    0.043963
   -0.588295   -0.808539   -0.013214
   -0.458113    0.769517   -0.444945
   -0.380995    0.834496   -0.398068
    0.038057    0.997560   -0.058522
    0.989600   -0.051370    0.134363
   -0.399928    0.531652    0.746595
   -0.237662   -0.859557   -0.452415
   -0.489842   -0.172254   -0.854625
   -0.138891    0.220804    0.965378
   -0.352621   -0.557060    0.751893
   -0.739082    0.648435    0.182456
   -0.508525    0.073446    0.857909
   -0.380461    0.478573    0.791339
    0.788538    0.385066    0.479513
    0.437369   -0.814614    0.380936
   -0.408986   -0.476442   -0.778289
    0.449476    0.184109    0.874114
   -0.800613    0.598392    0.030760
   -0.153520    0.676900   -0.719887
   -0.908973    0.359712    0.210654
   -0.705554   -0.347288   -0.617726
    0.063869    0.991249    0.115528
   -0.868183   -0.475668    0.141413
   -0.899649    0.426073    0.095361
    0.987562    0.073165    0.139171
    0.917979   -0.294093    0.266129
   -0.743554   -0.165293    0.647924
   -0.325108    0.607965   -0.724350
   -0.674330    0.574870   -0.463470
   -0.530962   -0.449814   -0.718155
    0.622863    0.070061   -0.779188
    0.513057    0.792664    0.329326
    0.227483   -0.819742   -0.525618
   -0.557499   -0.810191   -0.181067
   -0.821042    0.560870    0.106368
    0.191882    0.745888    0.637835
   -0.429285    0.818059    0.382746
    0.814238   -0.482449   -0.322892
   -0.071017   -0.830368    0.552671
    0.247021    0.719552   -0.649019
    0.209235   -0.952334   -0.221991
    0.797490    0.425004   -0.428231
    0.784974    0.600785   -0.151237
    0.108553    0.907663   -0.405419
    0.687822   -0.544465    0.480062
   -0.535827   -0.776805   -0.330852
    0.115520    0.931267   -0.345537
   -0.149163    0.987079   -0.058531
   -0.865499   -0.025289   -0.500272
   -0.118565    0.970919    0.207988
    0.623654   -0.641819   -0.446234
   -0.412164   -0.291432   -0.863243
   -0.992993    0.110161   -0.042772
    0.889440   -0.448575    0.087617
   -0.555259   -0.755236   -0.348291
   -0.610009   -0.373048   -0.699088
   -0.951511   -0.250266   -0.178870
    0.639217   -0.752573   -0.158226
   -0.487258   -0.816672   -0.309236
    0.459466   -0.726530   -0.510926
   -0.226549    0.946470   -0.229934
    0.203593   -0.971752    0.119366
   -0.478582   -0.099903   -0.872341
   -0.825197    0.385147    0.413173
   -0.204834    0.508688   -0.836230
    0.432610    0.736496   -0.520021
   -0.043226    0.780636   -0.623490
    0.209902   -0.377278   -0.901999
   -0.618882   -0.576715    0.533277
   -0.861180    0.303882    0.407462
    0.065385   -0.656649    0.751357
    0.967765    0.117803   -0.222607
    0.193832    0.101352    0.975785
   -0.618073   -0.253616    0.744087
    0.597376   -0.199895   -0.776649
   -0.872530    0.468817   -0.137487
   -0.241515   -0.926885    0.287323
    0.737882   -0.191266    0.647262
   -0.113784    0.973428   -0.198723
    0.668495    0.542489   -0.508743
   -0.519927   -0.394622    0.757595
   -0.238913    0.857360   -0.455911
   -0.625451    0.772900   -0.106945
    0.433756    0.005271    0.901015
   -0.322367    0.510728    0.797017
   -0.850323    0.518267   -0.091381
    0.938096    0.073455   -0.338498
    0.973827    0.053133   -0.220993
    0.517531   -0.072800    0.852562
   -0.383067    0.901673    0.200612
    0.524381    0.807366   -0.270528
    0.216446    0.974935    0.051499
   -0.210710    0.150417    0.965907
    0.812303    0.013227   -0.583085
   -0.878318   -0.331686   -0.344299
    0.856274   -0.240708    0.457006
    0.999263    0.037248   -0.009274
   -0.391555    0.910498   -0.132956
    0.035309    0.374191   -0.926679
   -0.496874    0.769159   -0.401884
    0.653288   -0.215148   -0.725897
    0.450108   -0.260806    0.854039
   -0.413028    0.351780    0.840035
   -0.164722   -0.726522    0.667108
   -0.241243   -0.852347    0.464012
   -0.337324   -0.503641   -0.795335
    0.396349   -0.744791    0.536837
   -0.266000    0.525991   -0.807822
   -0.442177    0.454358    0.773329
   -0.266802   -0.143078    0.953072
    0.614962    0.344247   -0.709448
   -0.523170    0.521962    0.673683
    0.355956   -0.921198    0.157132
   -0.613466    0.201038   -0.763704
   -0.199990    0.908169    0.367741
   -0.012233   -0.589362   -0.807776
    0.117324    0.379080    0.917896
   -0.267878   -0.273837   -0.923718
    0.109712   -0.848848    0.517127
    0.979642   -0.133112   -0.150278
   -0.133008   -0.535266   -0.834146
    0.132046    0.159600   -0.978311
   -0.246604   -0.714308    0.654943
   -0.358394    0.634177   -0.685109
   -0.969286    0.170955    0.176801
    0.706352   -0.476400   -0.523556
   -0.711587    0.381881   -0.589755
   -0.168348   -0.703002   -0.690975
   -0.276590   -0.845174    0.457362
   -0.713695    0.181495   -0.676535
    0.542299   -0.390961   -0.743681
    0.926586   -0.008649    0.375983
    0.065998    0.799804   -0.596622
    0.512890   -0.464476   -0.721946
   -0.472227    0.735380   -0.486023
    0.406930    0.913063   -0.026905
    0.612117    0.174765    0.771213
    0.521460   -0.849431    0.080909
    0.746864   -0.421824    0.514061
   -0.886334    0.421905   -0.190808
    0.853396    0.180197   -0.489126
   -0.140748   -0.853070   -0.502456
    0.467460    0.005027    0.884000
    0.273350   -0.955910   -0.107311
    0.259930    0.895142    0.362156
    0.931153    0.219546   -0.291126
    0.035193   -0.365100   -0.930303
    0.319612   -0.437318   -0.840596
    0.352615   -0.432284    0.829936
    0.064710   -0.449754   -0.890805
   -0.314803    0.061178   -0.947183
   -0.275527   -0.688513   -0.670846
   -0.964571    0.214686    0.153337
    0.644187    0.100851   -0.758190
   -0.489117   -0.110580    0.865180
   -0.800744   -0.204522   -0.563010
   -0.186258   -0.458462   -0.868977
   -0.480443   -0.801304   -0.356490
    0.245918   -0.805331    0.539413
   -0.389838    0.897819   -0.204811
    0.878051   -0.396661    0.267744
    0.390533   -0.593889    0.703406
   -0.333830   -0.650001   -0.682683
   -0.119696   -0.751890   -0.648332
   -0.388450   -0.920206   -0.048242
   -0.712207   -0.235071   -0.661440
   -0.506351   -0.833698   -0.220355
   -0.594139   -0.662735   -0.455830
    0.300052   -0.923077    0.240621
   -0.924929    0.262283    0.275163
    0.576341   -0.338387   -0.743858
   -0.118431   -0.522575   -0.844328
   -0.660314    0.428728   -0.616586
    0.330363    0.224581    0.916746
    0.223613    0.587604   -0.777637
    0.817802   -0.512161   -0.262472
   -0.856149    0.255596    0.449087
    0.527688   -0.738420   -0.419859
    0.764760    0.003762    0.644304
   -0.163474   -0.950064   -0.265809
